customer_id,average_monthly_account_credit,average_monthly_account_debit,monthly_upi_transaction_count,total_utility_bills,utility_bill_on_time_payment_ratio,missed_utility_bill_count
2816,46099.76,41689.18,110,3.0,0.8503791324747864,1.0
2817,42089.3,35766.61,94,6.0,0.8651726586877643,1.0
2818,41680.17,31361.02,107,5.0,0.9688376050246027,0.0
2819,42214.71,31737.35,101,6.0,0.9942146968575005,0.0
2820,21031.74,17275.59,112,4.0,0.9140449298921829,1.0
2821,37842.66,35391.92,110,4.0,0.9269025930174914,0.0
2822,45339.48,36078.23,114,6.0,0.8720272253610138,1.0
2823,37314.11,32719.72,115,3.0,0.9326547029020236,0.0
2824,32050.6,25461.48,106,6.0,0.8716982353010465,1.0
2825,16296.2,13270.55,114,6.0,0.9416821496798244,0.0
2826,50649.61,46577.81,115,6.0,0.9899888001371281,0.0
2827,20082.08,17988.97,106,5.0,0.8793547808954559,1.0
2828,37875.22,29129.07,103,6.0,0.9646845577085653,0.0
2829,45284.69,37846.24,117,6.0,0.8535253634227485,1.0
2830,35612.44,26917.09,105,5.0,0.9063245861982432,1.0
2831,29415.58,24890.82,108,6.0,0.8666122761745764,1.0
2832,29983.8,26460.31,107,5.0,0.9028713162393549,1.0
2833,52756.46,40817.7,109,5.0,0.8760305379458325,1.0
2834,37738.39,30484.21,114,6.0,0.9059957485184331,1.0
2835,12390.4,10278.67,111,5.0,0.9126284209161295,1.0
2836,38550.25,36002.32,100,3.0,0.8950886684171377,1.0
2837,51779.29,49120.47,107,6.0,0.9484932924209694,0.0
2838,51132.03,38808.3,118,5.0,0.9878278076888365,0.0
2839,52446.92,47317.69,109,6.0,0.9100893061157909,1.0
2840,39909.84,32899.47,113,6.0,0.8788514734712531,1.0
2841,40427.44,33493.79,120,6.0,0.8906084137293975,1.0
2842,31138.09,28050.84,102,6.0,0.9781001235244553,0.0
2843,51142.2,47750.72,99,6.0,0.9357459584905222,0.0
2844,33003.59,31029.51,116,4.0,0.9182516548460435,0.0
2845,40673.82,35200.12,111,3.0,0.872445508226339,1.0
2846,33052.58,27150.19,112,4.0,0.9174590962485673,0.0
2847,33284.89,30206.36,93,5.0,0.891773800503608,1.0
2848,30278.13,24228.57,100,5.0,0.9914744691780024,0.0
2849,36852.28,31796.69,113,6.0,0.9826105164123597,0.0
2850,12615.37,10366.25,108,6.0,0.8625853812742297,1.0
2851,12857.93,11332.03,100,6.0,0.9274980233891864,0.0
2852,25829.54,20614.04,108,6.0,0.8837587518272008,1.0
2853,14296.61,11270.28,97,2.0,0.9116165634286436,1.0
2854,39951.27,37300.41,94,6.0,0.9815271997377184,0.0
2855,46876.51,36111.82,109,4.0,0.9291271779832817,0.0
2856,33419.67,28446.54,111,6.0,0.900132294005614,1.0
2857,31798.6,25253.52,101,6.0,0.8811832531157495,1.0
2858,35773.76,27108.85,115,6.0,0.9700487289109734,0.0
2859,16152.57,12230.79,111,5.0,0.9436777023046521,0.0
2860,41930.29,32917.14,109,6.0,0.9202098190639347,0.0
2861,37164.23,34315.74,122,5.0,0.8826226530794467,1.0
2862,42377.23,34177.05,115,6.0,0.9001369561235697,1.0
2863,11241.67,10568.2,108,6.0,0.9939765140107778,0.0
2864,43174.93,37403.5,109,6.0,0.9280134906408751,0.0
2865,42481.63,35570.84,108,5.0,0.9101048921864879,1.0
2866,18222.27,15780.81,112,4.0,0.9282133063522486,0.0
2867,34671.3,29586.4,112,4.0,0.9668482758849413,0.0
2868,34421.71,31039.96,120,6.0,0.9010163404754303,1.0
2869,43817.4,35338.7,114,5.0,0.8768059181398913,1.0
2870,25175.28,20659.09,112,5.0,0.9377404177508571,0.0
2871,36140.59,33568.07,118,4.0,0.9497806155221601,0.0
2872,42415.62,39840.63,103,5.0,0.9569077004437825,0.0
2873,26686.31,24778.54,112,6.0,0.9822981386149194,0.0
2874,36633.64,30548.41,110,6.0,0.9056761181033669,1.0
2875,37806.58,34255.53,109,6.0,0.8613032344343338,1.0
2876,34207.86,28914.78,105,6.0,0.9937522875446414,0.0
2877,34227.97,29076.94,105,6.0,0.9152517891156212,1.0
2878,36008.09,28480.1,100,5.0,0.9434886264509696,0.0
2879,21863.26,18982.25,107,4.0,0.9499457984692439,0.0
2880,36006.05,28344.94,108,6.0,0.9319770563051806,0.0
2881,26527.87,21655.05,106,6.0,0.8807886294604405,1.0
2882,18951.24,17454.21,106,6.0,0.9632714575174213,0.0
2883,12996.86,10285.91,107,6.0,0.9705627961456122,0.0
2884,15776.87,12057.18,111,4.0,0.9329463379026159,0.0
2885,23508.64,17955.93,107,3.0,0.9232841740877262,0.0
2886,37308.67,35001.38,103,6.0,0.8670907274691978,1.0
2887,33092.06,28174.06,107,4.0,0.8625927492249675,1.0
2888,50268.97,41817.87,105,6.0,0.9009347268345292,1.0
2889,21758.27,19847.37,98,5.0,0.896626923327609,1.0
2890,41982.16,38504.58,107,5.0,0.9930484676444906,0.0
2891,13978.79,11412.82,100,6.0,0.9675434113665144,0.0
2892,8288.86,7366.51,112,6.0,0.948988644288859,0.0
2893,44357.34,40108.99,110,3.0,0.9276472133526408,0.0
2894,40641.97,35802.74,119,4.0,0.8751051296089977,1.0
2895,42367.92,33060.5,110,6.0,0.9967685008276426,0.0
2896,63424.55,58678.91,114,4.0,0.9062561047360315,1.0
2897,28031.18,24045.67,103,6.0,0.8660388403670867,1.0
2898,49935.96,40273.07,116,6.0,0.9240698343573619,0.0
2899,35063.11,29279.3,98,6.0,0.9810997017419625,0.0
2900,41351.38,31324.26,119,3.0,0.9830936502665995,0.0
2901,37920.04,29409.77,103,5.0,0.8516448874084671,1.0
2902,20065.22,18121.08,119,4.0,0.9829443617127099,0.0
2903,36115.49,27086.7,91,4.0,0.8907226326249787,1.0
2904,41864.53,34886.26,109,4.0,0.8558458545952634,1.0
2905,8522.96,7282.88,110,6.0,0.9771685405544311,0.0
2906,22472.62,17100.02,111,6.0,0.9795800133982312,0.0
2907,37783.32,35690.71,114,6.0,0.9394346619763525,0.0
2908,33662.17,26769.0,97,6.0,0.9361650635944537,0.0
2909,33847.24,27444.68,107,4.0,0.9719680408932129,0.0
2910,47243.33,38304.35,122,6.0,0.9679464329065419,0.0
2911,33480.75,26653.47,115,4.0,0.9835158210164057,0.0
2912,42278.1,31721.04,105,6.0,0.9329121171395055,0.0
2913,31676.82,28378.28,112,6.0,0.9951470639099214,0.0
2914,44732.33,42199.1,99,6.0,0.9994220246400007,0.0
2915,44167.82,35107.17,102,4.0,0.8674816914997948,1.0
2916,54929.8,48481.56,108,5.0,0.9774315639331184,0.0
2917,38482.94,34572.28,107,5.0,0.9249733386622884,0.0
2918,44911.75,41304.67,107,6.0,0.9081349507449747,1.0
2919,38608.96,32220.17,108,6.0,0.9419608464824072,0.0
2920,47470.9,38479.26,114,6.0,0.858394833589301,1.0
2921,35739.61,29129.89,102,4.0,0.925969167815062,0.0
2922,44596.49,39803.45,104,5.0,0.980633585504,0.0
2923,38298.48,34980.15,113,5.0,0.8820192274208453,1.0
2924,37236.11,29279.6,111,6.0,0.9139584842154138,1.0
2925,41223.19,33975.67,101,4.0,0.9909221331572313,0.0
2926,41173.61,38307.43,98,3.0,0.9142845756708546,1.0
2927,36833.49,33567.79,93,4.0,0.9037551448498597,1.0
2928,25963.65,24586.84,107,6.0,0.9160804972185067,1.0
2929,52206.11,47029.86,100,6.0,0.9279179149776334,0.0
2930,45530.23,37728.13,113,6.0,0.9447987016197203,0.0
2931,44709.77,38813.78,100,5.0,0.9701039201375097,0.0
2932,37539.74,33117.66,124,5.0,0.9178153308646472,0.0
2933,35103.39,26878.36,101,6.0,0.972622140263521,0.0
2934,46431.62,39880.09,103,6.0,0.9300580992028121,0.0
2935,45395.79,40486.88,120,4.0,0.9007720765551966,1.0
2936,51247.92,40150.92,91,3.0,0.9486926242179121,0.0
2937,36507.03,33079.98,120,6.0,0.9576583382115237,0.0
2938,39041.03,33838.99,108,6.0,0.9337073463444231,0.0
2939,29426.8,27674.27,115,6.0,0.8584922459702085,1.0
2940,37769.2,28647.35,111,2.0,0.8754824312741237,1.0
2941,46749.24,37542.69,112,6.0,0.8927946581335342,1.0
2942,37415.14,32562.8,115,6.0,0.892393840892724,1.0
2943,43319.45,35058.95,106,6.0,0.9510131200370305,0.0
2944,18054.13,16120.26,119,6.0,0.8527522992510449,1.0
2945,41338.13,37278.77,109,6.0,0.963352266557428,0.0
2946,27042.32,20836.2,110,6.0,0.88980137122104,1.0
2947,40566.8,34594.18,94,6.0,0.8965032769324154,1.0
2948,14782.82,12591.68,108,6.0,0.9291864741915886,0.0
2949,38465.74,31690.24,107,6.0,0.8823888401408436,1.0
2950,29758.06,27870.95,108,5.0,0.9826706970363291,0.0
2951,18040.55,16516.15,102,5.0,0.8628053168989848,1.0
2952,44654.31,39717.41,107,5.0,0.9166573543451597,1.0
2953,43163.82,38539.48,112,5.0,0.9774133404182335,0.0
2954,49314.85,41540.03,106,6.0,0.9423765841631854,0.0
2955,33503.94,31299.34,109,6.0,0.8938494273763951,1.0
2956,52957.51,47074.94,107,4.0,0.913114031166469,1.0
2957,46104.6,41300.33,113,5.0,0.9560041570513772,0.0
2958,35807.03,33026.19,114,6.0,0.9959891115045849,0.0
2959,46612.36,37514.29,112,6.0,0.983970807756915,0.0
2960,13693.16,12480.14,102,5.0,0.9013649212573565,1.0
2961,34375.57,27123.98,104,6.0,0.9997296818931787,0.0
2962,13619.22,11155.07,112,6.0,0.8505256995296587,1.0
2963,36888.95,30142.78,111,6.0,0.8541444633712623,1.0
2964,33037.89,31244.1,107,6.0,0.9735760772756791,0.0
2965,29768.48,27425.92,115,5.0,0.8799194030249577,1.0
2966,35893.3,31953.43,101,6.0,0.8591153902594361,1.0
2967,25411.48,22753.72,115,5.0,0.8855722109854753,1.0
2968,37101.41,31996.8,110,6.0,0.913915023097129,1.0
2969,8363.19,7856.53,108,5.0,0.9595849405650108,0.0
2970,17536.54,14892.94,108,6.0,0.9436503289826809,0.0
2971,20996.99,17345.69,97,6.0,0.885643182634063,1.0
2972,40461.35,31665.34,112,5.0,0.9254905672150877,0.0
2973,7941.17,7204.56,107,6.0,0.9889321158097854,0.0
2974,52085.08,46714.53,102,6.0,0.9722511665475636,0.0
2975,46287.26,38273.59,112,6.0,0.898478467724769,1.0
2976,40346.56,30463.21,120,6.0,0.9973396842033544,0.0
2977,46811.39,42963.47,108,5.0,0.9562930600652696,0.0
2978,30699.58,23094.79,108,6.0,0.8593674033500173,1.0
2979,43879.83,39085.51,96,6.0,0.8552741069932958,1.0
2980,41194.97,38890.17,114,6.0,0.8752611923515045,1.0
2981,41168.85,34480.24,99,5.0,0.959178380207522,0.0
2982,28240.41,22507.46,110,6.0,0.8775608388763642,1.0
2983,44486.88,39636.66,105,6.0,0.9267230153813251,0.0
2984,41147.59,37585.26,110,4.0,0.8639890180271247,1.0
2985,30220.45,25968.01,103,3.0,0.9881329236745293,0.0
2986,10061.01,9491.63,105,4.0,0.9015940920375352,1.0
2987,36778.26,27963.75,125,4.0,0.9862198084840946,0.0
2988,40563.88,34518.21,101,6.0,0.9917313462865817,0.0
2989,27793.41,24838.72,112,4.0,0.850919297097052,1.0
2990,53977.31,49795.58,101,6.0,0.9196202780798098,0.0
2991,32024.78,25166.71,111,4.0,0.8536984083560339,1.0
2992,44341.5,40350.8,104,6.0,0.9863039149454359,0.0
2993,38948.29,33516.62,105,6.0,0.9277611317101864,0.0
2994,36260.04,30070.84,115,3.0,0.8612416019047745,1.0
2995,29513.28,22912.43,112,6.0,0.866541509241485,1.0
2996,38737.19,35756.72,116,5.0,0.9075263536739109,1.0
2997,17139.03,13393.37,103,6.0,0.9910351289309334,0.0
2998,32644.64,26506.06,100,6.0,0.9539363727352121,0.0
2999,19423.95,15694.73,90,6.0,0.9801428299283699,0.0
3000,39316.86,36339.9,109,3.0,0.9049684969509969,1.0
3001,28503.51,25212.51,101,6.0,0.8564820549324997,1.0
3002,34268.34,31161.45,114,5.0,0.9961476455806622,0.0
3003,34890.39,27915.57,111,6.0,0.8525759485993554,1.0
3004,53832.86,47102.4,110,6.0,0.9921477479621633,0.0
3005,43892.69,37938.61,112,6.0,0.9053016135773717,1.0
3006,25585.86,23451.13,116,4.0,0.8515135607532822,1.0
3007,13405.56,12483.49,120,4.0,0.9533735847586762,0.0
3008,23832.33,17932.19,114,5.0,0.9970810456047031,0.0
3009,47230.82,41790.02,99,5.0,0.9948438584256389,0.0
3010,36308.21,27607.57,116,5.0,0.8741405516803628,1.0
3011,14710.35,12647.54,117,6.0,0.8771871709099233,1.0
3012,49851.5,40256.41,107,2.0,0.934830837192949,0.0
3013,32938.08,26724.49,111,6.0,0.9455957239642486,0.0
3014,9147.23,7506.14,99,4.0,0.9609126870498799,0.0
3015,36408.31,31830.27,109,6.0,0.8771575540708221,1.0
3016,45498.36,37163.52,116,5.0,0.9938510630146652,0.0
3017,24662.42,22110.84,104,6.0,0.9458108884433857,0.0
3018,15308.97,12720.31,110,6.0,0.9770570378305832,0.0
3019,33618.31,25673.32,105,6.0,0.9310098572926258,0.0
3020,43437.24,39386.8,119,6.0,0.9121415271384824,1.0
3021,47027.95,37958.69,110,6.0,0.9965774359892494,0.0
3022,17347.63,14512.22,104,6.0,0.9373182056229754,0.0
3023,37536.24,33297.98,92,6.0,0.9800310374198768,0.0
3024,21884.48,17868.48,105,5.0,0.9929938594549435,0.0
3025,20677.26,15741.95,107,5.0,0.9513031940512988,0.0
3026,37299.36,30763.92,109,6.0,0.9323408017778012,0.0
3027,41017.32,38510.74,120,6.0,0.8505266276365976,1.0
3028,41914.35,36815.34,111,6.0,0.8560029461108509,1.0
3029,37078.99,32788.8,116,6.0,0.8801276824076675,1.0
3030,40425.35,35431.06,104,6.0,0.8779012647783992,1.0
3031,24934.0,19692.83,120,6.0,0.8882138192799768,1.0
3032,32683.74,27247.35,111,6.0,0.8957401956546491,1.0
3033,42040.87,37844.68,109,5.0,0.9040098240326092,1.0
3034,34531.73,26598.91,109,6.0,0.9130806535103315,1.0
3035,37835.98,30479.55,109,5.0,0.8648299507684022,1.0
3036,42807.49,34471.32,104,5.0,0.8563542897929173,1.0
3037,38039.36,31816.26,106,6.0,0.9510916673609535,0.0
3038,38664.51,36579.48,102,5.0,0.9306002237264617,0.0
3039,29453.29,22487.6,113,6.0,0.9166216303330179,1.0
3040,38679.25,33022.03,116,5.0,0.9451659911752528,0.0
3041,43029.87,33816.01,116,6.0,0.9741519110805311,0.0
3042,40990.81,38700.87,111,4.0,0.9141539363674307,1.0
3043,16142.25,12472.48,113,6.0,0.9461679197577969,0.0
3044,40857.12,33940.83,112,6.0,0.9930358335752738,0.0
3045,45469.3,40812.2,114,5.0,0.9759436743792341,0.0
3046,27991.27,24937.72,105,6.0,0.9139001215753614,1.0
3047,47299.7,39473.76,108,6.0,0.9467075256722114,0.0
3048,37954.47,31096.28,114,4.0,0.876560638287391,1.0
3049,42145.38,34960.54,103,5.0,0.9340783277342635,0.0
3050,22842.11,18338.91,109,3.0,0.9971992436707664,0.0
3051,8963.93,7091.07,101,3.0,0.9277472672803784,0.0
3052,36304.74,30735.88,101,4.0,0.9891457448785221,0.0
3053,35050.09,28169.99,103,6.0,0.9111002380754891,1.0
3054,31394.66,25350.95,117,6.0,0.9998267240776947,0.0
3055,22990.9,20263.05,105,6.0,0.9368830052841337,0.0
3056,35350.46,33360.49,101,6.0,0.8563403491353901,1.0
3057,36267.8,31579.37,125,5.0,0.9380132195037082,0.0
3058,41443.85,31720.95,117,6.0,0.8911859043519395,1.0
3059,32870.67,25149.9,110,4.0,0.8548721983053842,1.0
3060,38028.18,35757.31,110,4.0,0.9731279957041995,0.0
3061,40683.42,32931.53,87,4.0,0.8913594455471133,1.0
3062,38723.96,29756.01,106,4.0,0.9694822831069747,0.0
3063,39210.13,34105.32,110,6.0,0.89323263744338,1.0
3064,32436.38,28373.07,114,6.0,0.8791489530810661,1.0
3065,12847.87,11302.29,112,6.0,0.9960903361156641,0.0
3066,39489.75,31729.24,113,4.0,0.9042467991632529,1.0
3067,29950.89,22553.68,105,6.0,0.940206431716474,0.0
3068,40233.28,37940.11,118,5.0,0.9414972239221707,0.0
3069,41347.84,33085.65,116,6.0,0.9340710223260252,0.0
3070,44119.94,39055.21,120,5.0,0.9872043615281823,0.0
3071,31808.23,28351.5,118,6.0,0.9511661607050302,0.0
3072,50293.21,43855.75,108,6.0,0.9105599506157395,1.0
3073,41468.06,33696.17,102,6.0,0.9793570576786411,0.0
3074,49958.76,40177.8,113,4.0,0.8771594348673947,1.0
3075,35581.38,30939.21,106,6.0,0.9316355136415626,0.0
3076,21173.91,19548.16,105,6.0,0.9925825557915635,0.0
3077,17068.73,16033.46,109,5.0,0.9438096444820618,0.0
3078,42705.44,32933.63,117,6.0,0.9725452675712314,0.0
3079,41031.64,32044.3,114,6.0,0.948034108831779,0.0
3080,36355.0,34135.43,116,6.0,0.9759056295306836,0.0
3081,48421.28,43448.75,106,6.0,0.9916731819767866,0.0
3082,42019.38,38935.1,101,6.0,0.8909382591299105,1.0
3083,20374.88,16106.88,109,5.0,0.8754491621885078,1.0
3084,33157.8,28764.96,109,4.0,0.922598612549881,0.0
3085,39296.83,34983.13,105,6.0,0.9552793640236323,0.0
3086,42097.68,37299.49,110,5.0,0.8840786879773324,1.0
3087,40472.61,33658.25,109,6.0,0.8506152175645251,1.0
3088,48140.58,36253.66,107,5.0,0.9014402673755058,1.0
3089,28546.32,24737.82,114,6.0,0.9953289003201683,0.0
3090,40025.72,32045.4,106,6.0,0.954245119090877,0.0
3091,22241.2,18683.74,109,3.0,0.9101988165911836,1.0
3092,43957.87,41387.05,104,5.0,0.878886414602026,1.0
3093,38450.36,31906.38,95,5.0,0.903413451063212,1.0
3094,42032.37,38584.04,118,6.0,0.8754759149951872,1.0
3095,30144.87,23745.36,109,4.0,0.8659458731969427,1.0
3096,49294.25,43600.37,111,6.0,0.9860113558858831,0.0
3097,47184.27,44608.07,116,5.0,0.9996475507563211,0.0
3098,44176.8,34032.86,112,6.0,0.8746171659393686,1.0
3099,17096.02,12850.46,112,6.0,0.8581783838317419,1.0
3100,18447.66,15435.46,107,6.0,0.8994596660719318,1.0
3101,35622.49,27376.78,105,6.0,0.9192488771142123,0.0
3102,45428.53,40871.0,109,6.0,0.8807231870613782,1.0
3103,49765.32,46426.55,115,4.0,0.8952137367697838,1.0
3104,46879.84,39229.25,114,6.0,0.8801306103537486,1.0
3105,15402.07,12348.49,100,4.0,0.9661390852648677,0.0
3106,40624.06,33997.49,108,6.0,0.956886691487089,0.0
3107,31765.36,28420.13,104,6.0,0.9452427273641473,0.0
3108,43556.38,32746.16,110,6.0,0.9080826785618807,1.0
3109,42518.3,36901.25,109,4.0,0.9863561411971353,0.0
3110,21321.78,18606.63,104,6.0,0.995429881230253,0.0
3111,32819.67,28800.5,110,4.0,0.8760458968938117,1.0
3112,35360.5,28231.98,112,6.0,0.8834518962117817,1.0
3113,38374.1,34260.8,108,6.0,0.9288446542000555,0.0
3114,27348.42,21011.2,106,4.0,0.8636875853923368,1.0
3115,22182.68,17521.08,107,6.0,0.9154672598234669,1.0
3116,41166.05,38098.93,116,6.0,0.9372686897166566,0.0
3117,19647.3,17638.25,116,6.0,0.9283110356705999,0.0
3118,31611.75,23795.72,109,6.0,0.8996362874617039,1.0
3119,26967.81,21565.49,109,2.0,0.931366870911581,0.0
3120,50188.45,39793.48,102,6.0,0.9938201431388272,0.0
3121,37437.59,30105.86,126,4.0,0.8809026106437063,1.0
3122,32743.03,26178.45,106,4.0,0.9482247037591005,0.0
3123,42869.66,32688.34,107,6.0,0.8565095041234078,1.0
3124,14419.0,12137.74,114,6.0,0.8599624606722153,1.0
3125,38978.53,34946.07,120,6.0,0.9327742336335377,0.0
3126,44306.4,38606.22,117,6.0,0.8657408770491924,1.0
3127,28765.77,25445.46,97,6.0,0.8533520182640286,1.0
3128,49161.56,37669.05,109,4.0,0.8757269496472033,1.0
3129,39916.37,37533.29,125,3.0,0.9347273756499361,0.0
3130,34213.0,31397.22,91,6.0,0.9555011431778399,0.0
3131,39574.8,36053.35,104,4.0,0.880371784621207,1.0
3132,37815.25,34585.7,102,3.0,0.9502389155812262,0.0
3133,29399.87,27534.21,104,5.0,0.8773714496648843,1.0
3134,47899.55,41138.57,113,2.0,0.9420186139946886,0.0
3135,37650.31,29745.87,117,6.0,0.9117939519843699,1.0
3136,41188.95,35972.65,107,6.0,0.9480699264000425,0.0
3137,46540.0,41819.74,110,3.0,0.999257912871887,0.0
3138,9090.04,8159.07,104,6.0,0.9906725447848843,0.0
3139,21768.98,18597.02,115,6.0,0.8506422636754155,1.0
3140,39298.88,30012.23,104,5.0,0.9828158146543459,0.0
3141,15682.12,12925.56,98,6.0,0.859973619276215,1.0
3142,27677.13,25854.68,106,3.0,0.9929569879239768,0.0
3143,39010.42,33817.74,107,3.0,0.8922738518649527,1.0
3144,36685.02,31463.51,103,6.0,0.9073052245616906,1.0
3145,42017.42,33772.37,103,6.0,0.8637457307763592,1.0
3146,42629.21,35113.24,111,6.0,0.8668409137493365,1.0
3147,31515.54,29280.11,120,4.0,0.9590110847843979,0.0
3148,35913.52,31722.15,107,6.0,0.9916498353622437,0.0
3149,39496.86,35842.5,104,4.0,0.9416122742431464,0.0
3150,34755.95,29225.2,110,6.0,0.9573775023290216,0.0
3151,44632.33,39100.12,115,6.0,0.964295461689573,0.0
3152,34442.13,27542.57,100,6.0,0.8894221411829413,1.0
3153,23040.28,20531.01,99,5.0,0.8567844446380323,1.0
3154,15184.67,12687.1,105,4.0,0.8502809115878752,1.0
3155,33337.0,27953.38,108,6.0,0.9025973924431028,1.0
3156,23097.71,20322.86,103,4.0,0.8862196342298824,1.0
3157,10892.64,10209.19,108,6.0,0.8593476587573778,1.0
3158,38567.14,29419.07,97,3.0,0.87692924387405,1.0
3159,48162.31,44066.04,111,4.0,0.8686748347401921,1.0
3160,41679.82,33697.16,111,6.0,0.9872317570926056,0.0
3161,36596.23,30696.33,112,6.0,0.8710400820188753,1.0
3162,42423.8,32003.78,109,5.0,0.9306472695981518,0.0
3163,36737.07,29764.71,111,3.0,0.9389658932668247,0.0
3164,36520.56,31061.69,121,6.0,0.9315234186562951,0.0
3165,33248.47,25309.9,110,5.0,0.8648584651323982,1.0
3166,30111.95,25541.53,111,6.0,0.8978197542625826,1.0
3167,34813.63,32565.44,107,6.0,0.857690549869473,1.0
3168,39447.94,30417.46,102,6.0,0.9093504871144474,1.0
3169,38978.29,35193.04,100,6.0,0.8782898396907388,1.0
3170,37262.37,30999.84,114,4.0,0.9342448799926569,0.0
3171,33953.12,29913.88,115,6.0,0.9539212590773651,0.0
3172,44186.77,35439.88,102,3.0,0.929817979030706,0.0
3173,32167.24,25151.51,101,4.0,0.9151355044917093,1.0
3174,44488.58,34794.19,107,6.0,0.9081000131285039,1.0
3175,15398.6,11766.04,121,4.0,0.9762537652145505,0.0
3176,35291.5,27778.98,112,6.0,0.8829052097597905,1.0
3177,10060.89,8882.2,99,6.0,0.9601327509293303,0.0
3178,38177.12,35364.92,113,5.0,0.9636223487110178,0.0
3179,44902.72,40988.33,111,3.0,0.9128800010906102,1.0
3180,22661.55,20101.4,105,6.0,0.8945950898838458,1.0
3181,45311.36,34984.28,103,6.0,0.9205812229068963,0.0
3182,41865.44,33820.47,111,6.0,0.8639820888839047,1.0
3183,11768.81,9555.82,118,6.0,0.8568895048343634,1.0
3184,37863.6,30290.55,107,6.0,0.8667404799177838,1.0
3185,30172.98,25737.58,111,4.0,0.878071754719334,1.0
3186,49601.1,42513.64,110,6.0,0.9256265230507065,0.0
3187,14817.85,12171.05,108,5.0,0.9773704954241683,0.0
3188,45175.25,37077.94,112,6.0,0.8853463497999531,1.0
3189,46217.99,42322.32,105,6.0,0.9902743016120167,0.0
3190,21128.12,19181.34,94,6.0,0.9932361863402506,0.0
3191,34437.29,27947.9,115,5.0,0.9938356907267808,0.0
3192,43748.96,40807.18,109,6.0,0.9756344102014486,0.0
3193,52589.04,49463.3,105,5.0,0.9045737561196581,1.0
3194,36285.72,29585.5,116,3.0,0.8609025866503934,1.0
3195,30631.75,25145.14,109,6.0,0.9353228097649742,0.0
3196,21021.21,17891.71,109,6.0,0.933802216590585,0.0
3197,44508.01,41758.49,114,5.0,0.9774963650664393,0.0
3198,28496.63,26366.91,102,6.0,0.9993986576419158,0.0
3199,34320.34,26444.29,112,2.0,0.9262235959840222,0.0
3200,18197.83,15077.74,114,5.0,0.9017806046559677,1.0
3201,40685.97,35017.37,105,6.0,0.8778852567334401,1.0
3202,11137.72,9474.04,102,2.0,0.8507199737226055,1.0
3203,18931.28,14932.48,108,6.0,0.9263670538733318,0.0
3204,17850.84,16454.25,116,6.0,0.9333278000053894,0.0
3205,10765.64,9531.77,107,6.0,0.9737407719726097,0.0
3206,32187.66,29534.81,99,4.0,0.92568654518392,0.0
3207,30943.08,28521.87,110,6.0,0.9874702522999085,0.0
3208,19863.66,17870.76,115,6.0,0.9442125214857153,0.0
3209,22212.19,18610.31,114,5.0,0.9760504357331625,0.0
3210,19364.16,16887.67,116,6.0,0.872245260221162,1.0
3211,47214.27,36925.01,115,5.0,0.9783004195453472,0.0
3212,33250.76,29417.92,112,5.0,0.9512715781665773,0.0
3213,48902.17,38429.8,95,6.0,0.8755349548657496,1.0
3214,28964.42,25743.28,106,5.0,0.8784645337219016,1.0
3215,44061.35,35069.29,109,6.0,0.9889750928566332,0.0
3216,24980.99,19323.05,117,6.0,0.854832304067556,1.0
3217,7836.38,6136.33,117,6.0,0.9193802414943559,0.0
3218,36122.6,27106.34,112,6.0,0.8970212934901152,1.0
3219,11354.54,10148.1,103,6.0,0.9497616159997642,0.0
3220,16803.74,15064.22,99,6.0,0.9759444081353488,0.0
